------------ Tamaño: 24 -----------
Numero,Resultado,Tiempo,Memoria
16407597051463,"(3985099.0, 4117237.0)",0.0003497600555419922,12656640
11272175985043,"(2763763.0, 4078561.0)",0.03673434257507324,12656640
12853217376521,"(3455009.0, 3720169.0)",0.001394033432006836,12656640
11367358982729,"(3029051.0, 3752779.0)",0.010899066925048828,12656640
8554062746711,"(2205139.0, 3879149.0)",0.06607222557067871,12656640
8359094811377,"(2270551.0, 3681527.0)",0.04528069496154785,12656640
11986480037633,"(3252191.0, 3685663.0)",0.003666400909423828,12656640
8491315994477,"(2650537.0, 3203621.0)",0.00881814956665039,12656640
7997320842013,"(2784853.0, 2871721.0)",0.0006067752838134766,12656640
9530493059977,"(2422561.0, 3934057.0)",0.05225372314453125,12656640
11182855675837,"(3116341.0, 3588457.0)",0.004106998443603516,12656640
6451792479931,"(2285891.0, 2822441.0)",0.010059118270874023,12656640
16095895082633,"(3957271.0, 4067423.0)",0.00024390220642089844,12656640
13896208533871,"(3545701.0, 3919171.0)",0.002462625503540039,12656640
7209656901247,"(2304893.0, 3127979.0)",0.016825437545776367,12656640
12951038711461,"(3295013.0, 3930497.0)",0.007647514343261719,12656640
11349534030427,"(2767529.0, 4100963.0)",0.03607511520385742,12656640
8989859957119,"(2689717.0, 3342307.0)",0.011017084121704102,12656640
11752865487481,"(2925149.0, 4017869.0)",0.025081157684326172,12656640
8727641104639,"(2440391.0, 3576329.0)",0.028560638427734375,12656640
11656034348317,"(3272629.0, 3561673.0)",0.0016074180603027344,12656640
10487102653787,"(2696377.0, 3889331.0)",0.030279874801635742,12656640
5631650739023,"(2264551.0, 2486873.0)",0.0018525123596191406,12656640
6253736800669,"(2426377.0, 2577397.0)",0.0005886554718017578,12656640
13908861743779,"(3362363.0, 4136633.0)",0.012317895889282227,12656640
6896847631043,"(2242213.0, 3075911.0)",0.01861572265625,12656640
7496761872361,"(2382203.0, 3146987.0)",0.015117168426513672,12656640
13646936140609,"(3289291.0, 4148899.0)",0.017782926559448242,12656640
5917250836691,"(2376113.0, 2490307.0)",0.0003688335418701172,12656640
10831662524777,"(2659841.0, 4072297.0)",0.04270625114440918,12656640
5677102473283,"(2274031.0, 2496493.0)",0.0017695426940917969,12656640
8011020676531,"(2307523.0, 3471697.0)",0.03506064414978027,12656640
11848640050783,"(2999251.0, 3950533.0)",0.017802000045776367,12656640
10023021380413,"(3011527.0, 3328219.0)",0.0018749237060546875,12656640
6724833633601,"(2104933.0, 3194797.0)",0.03224921226501465,12656640
6704335165321,"(2378749.0, 2818429.0)",0.00556492805480957,12656640
7947684002941,"(2712049.0, 2930509.0)",0.0019791126251220703,12656640
14369794513219,"(3682643.0, 3902033.0)",0.0009090900421142578,12656640
16713617652923,"(4027831.0, 4149533.0)",0.0003147125244140625,12656640
7987113476417,"(2296097.0, 3478561.0)",0.034119367599487305,12656640
11280884873477,"(3052897.0, 3695141.0)",0.007134199142456055,12656640
5905027314811,"(2206483.0, 2676217.0)",0.006743431091308594,12656640
11256854723371,"(2952431.0, 3812741.0)",0.017122745513916016,12656640
9480244967983,"(2317391.0, 4090913.0)",0.0671694278717041,12656640
13043452355671,"(3380633.0, 3858287.0)",0.00399470329284668,12656640
7180848923363,"(2431327.0, 2953469.0)",0.00815272331237793,12656640
8467480121119,"(2116679.0, 4000361.0)",0.08259177207946777,12656640
7984412789917,"(2315107.0, 3448831.0)",0.030910968780517578,12656640
7787644295693,"(2264089.0, 3439637.0)",0.03527975082397461,12656640
10350584826511,"(2523593.0, 4101527.0)",0.05052757263183594,12656640
4853048027323,"(2187517.0, 2218519.0)",0.00016355514526367188,12656640
7733656509367,"(2331733.0, 3316699.0)",0.02437615394592285,12656640
12565554033757,"(3446609.0, 3645773.0)",0.0007638931274414062,12656640
14067480312911,"(3537991.0, 3976121.0)",0.0035719871520996094,12656640
7074616650971,"(2147107.0, 3294953.0)",0.03259873390197754,12656640
6782439018527,"(2426639.0, 2794993.0)",0.0029735565185546875,12656640
7960136586331,"(2553389.0, 3117479.0)",0.00909423828125,12656640
10106526624377,"(2666743.0, 3789839.0)",0.027364015579223633,12656640
10537640449031,"(2915713.0, 3614087.0)",0.011132240295410156,12656640
10562140624891,"(2697769.0, 3915139.0)",0.03323507308959961,12656640
12915320946331,"(3499261.0, 3690871.0)",0.0006504058837890625,12656640
7063468720211,"(2156731.0, 3275081.0)",0.03289532661437988,12656640
10170400544599,"(3162319.0, 3216121.0)",0.00026869773864746094,12656640
9888326389673,"(2807881.0, 3521633.0)",0.011762380599975586,12656640
7863745694351,"(2104363.0, 3736877.0)",0.06133460998535156,12656640
10827620005151,"(2667571.0, 4058981.0)",0.0398101806640625,12656640
7115680790329,"(2431241.0, 2926769.0)",0.00551915168762207,12656640
12687088307273,"(3429409.0, 3699497.0)",0.001699209213256836,12656640
10451483841719,"(2855869.0, 3659651.0)",0.013257503509521484,12656640
12031393777177,"(3021643.0, 3981739.0)",0.018181324005126953,12656640
Media del tiempo: 0.01895066976547241
Media de la memoria: 12.0703125
------------ Tamaño: 48 -----------
Numero,Resultado,Tiempo,Memoria
179857258579967,"(13383299.0, 13438933.0)",0.00013780593872070312,12656640
135761829463879,"(9187069.0, 14777491.0)",0.17475247383117676,12656640
96058016498501,"(9731747.0, 9870583.0)",0.0002052783966064453,12656640
150238587258857,"(9631067.0, 15599371.0)",0.18833494186401367,12656640
